ref_id,SATS_score,GCSE_grade,GCE_AS_grade,GCE_A_grade,GCE_A_Maths_grade
1003398,109,7,A,A,B
1006964,99,5,C,D,D
1007390,108,5,B,C,C
1005130,115,7,B,C,C
1007661,90,4,C,B,D
1009094,109,7,B,B,C
1001431,90,4,D,D,E
1006856,97,6,A,A*,B
1005152,118,6,B,C,C
1002906,100,7,B,A,C
1007145,96,5,C,C,D
1006816,103,6,A,C,C
1002046,120,7,B,A,B
1002985,90,3,B,B,D
1008946,97,3,C,D,E
1004381,117,4,C,D,D
1008898,120,6,A,A,B
1000510,104,4,A,B,C
1004114,95,4,B,D,D
1003562,120,9,A,A,A
1004268,118,8,B,A,B
1004405,110,9,B,C,B
1005497,99,4,C,C,D
1006421,105,6,A,C,C
1008487,104,6,A,B,C
1003717,108,7,A,A,B
1009975,117,8,B,A,B
1001749,112,7,A,A*,B
1007590,96,3,C,B,D
1004887,116,6,B,B,C
1002031,108,6,A,A,B
1009367,110,6,A,A,B
1008389,117,9,B,C,B
1008976,96,4,D,C,D
1004674,105,7,B,A,B
1005905,101,5,A,B,C
1009950,92,3,B,D,E
1007998,108,6,C,B,C
1001375,120,9,B,A,A
1005401,90,5,C,D,D
1001101,105,7,A,A*,B
1005984,110,9,B,B,B
1006105,106,6,B,C,C
1002871,104,6,C,B,C
1001325,95,3,B,D,E
1004135,107,6,A,B,C
1001456,99,4,B,D,D
1000836,90,5,C,D,D
1004560,115,8,A,A,B
1004812,113,8,B,C,C
1004490,105,5,B,A,C
1005529,107,6,A,C,C
1005566,114,9,A,A,B
1003586,107,5,A,B,C
1004172,112,8,B,A,B
1003313,103,6,A,A,C
1003152,115,8,A,B,B
1000839,108,7,C,A,B
1009184,107,5,B,A,C
1008294,95,5,D,D,D
1004157,107,7,B,C,C
1000794,98,4,D,B,D
1001327,100,2,D,E,E
1002174,98,4,C,D,D
1001972,96,3,C,B,D
1008001,120,6,A,B,B
1001168,116,9,B,B,B
1002145,120,6,A,B,B
1005161,95,4,D,B,D
1002994,106,6,A,A,B
1008870,95,3,C,B,D
1000547,99,5,D,C,D
1003935,98,6,A,A*,B
1009765,115,7,B,B,B
1003040,102,5,A,C,C
1001353,114,6,B,A,B
1003319,110,6,B,A,B
1002756,120,7,B,B,B
1001418,93,3,C,C,D
1000261,115,8,B,C,B
1009390,114,6,B,C,C
1008988,97,3,B,C,D
1000080,113,7,A,A*,B
1001449,108,4,C,A,C
1006411,103,7,A,C,C
1001274,98,3,C,C,D
1007652,99,5,D,B,D
1004821,120,8,B,B,B
1002376,105,6,A,C,C
1002641,111,9,A,B,B
1005586,99,3,B,D,D
1006141,99,3,C,B,D
1007527,114,9,A,A,B
1001130,94,5,B,D,D
1003812,102,7,C,C,C
1002341,105,6,A,A,B
1009027,106,6,B,B,C
1004888,104,6,C,C,C
1007291,108,7,B,B,C
1005946,111,8,B,A,B
1006125,111,8,B,C,C
1009873,97,3,B,D,D
1009052,103,6,A,B,C
1005374,115,6,B,B,C
1001365,112,6,A,C,C
1004195,94,5,C,B,D
1000070,108,6,C,B,C
1009380,90,5,B,C,D
1003042,105,4,A,C,C
1008698,120,7,A,C,B
1004925,97,4,D,D,E
1003788,98,5,D,B,D
1008362,111,7,A,A,B
1009667,93,3,C,C,D
1005573,100,7,B,A,C
1006440,110,9,A,B,B
1005253,100,5,B,A,C
1008240,103,6,C,B,C
1000727,111,8,B,C,C
1003143,108,5,C,A,C
1004833,107,4,C,A,C
1009561,102,4,C,C,D
1000963,108,4,B,B,C
1000835,104,6,C,A,C
1003402,109,5,C,C,C
1008282,101,7,B,C,C
1008084,104,7,C,B,C
1006743,97,5,B,D,D
1006669,105,7,B,A,B
1000743,99,5,D,B,D
1006337,96,4,B,C,D
1000495,107,5,C,A,C
1002882,107,4,A,C,C
1008650,111,6,B,A,B
1003618,102,4,B,A,C
1009244,108,5,C,C,C
1008553,109,5,C,A,C
1008665,109,5,A,A,C
1000315,98,5,D,D,D
1000312,106,5,B,A,C
1006044,108,4,C,C,D
1004530,105,5,C,A,C
1007953,90,5,B,D,D
1006300,106,7,A,A,B
1003452,120,9,A,B,B
1009539,102,5,C,C,D
1005601,99,3,D,D,E
1007648,108,7,B,B,C
1002292,107,5,A,A,C
1004226,115,7,A,B,B
1001887,95,3,C,D,E
1001089,111,7,B,B,C
1004846,110,6,B,A,B
1005982,104,4,C,A,C
1005863,108,5,C,B,C
1002696,113,8,A,A,B
1007122,112,6,A,A,B
1006013,96,4,B,D,D
1008640,112,7,A,C,C
1005322,104,4,C,C,D
1004737,106,5,C,B,C
1002974,106,4,A,A,C
1003855,104,5,B,B,C
1008096,115,9,A,C,B
1007637,104,4,B,A,C
1005625,96,4,D,B,D
1004526,102,4,B,B,C
1003075,106,8,A,A,B
1002897,115,6,A,C,C
1002529,110,8,B,B,B
1007365,98,5,D,D,D
1007497,120,9,A,A,A
1008293,107,6,C,C,C
1007560,115,7,B,B,B
1007241,104,7,B,A,B
1005264,109,7,C,C,C
1002360,112,6,B,A,B
1002152,115,8,B,A,B
1002880,113,9,A,C,B
1009655,112,8,B,A,B
1009510,102,4,B,C,D
1009809,100,6,A,A,C
1005379,108,7,B,B,C
1007213,112,9,A,B,B
1003412,103,7,A,A,B
1004309,114,9,A,A,B
1009250,117,8,A,A,B
1002487,98,4,D,C,D
1001957,98,5,C,D,D
1002044,104,6,B,B,C
1007375,107,4,A,A,C
1005347,101,4,C,C,D
1008956,116,6,A,A,B
1009309,108,6,B,B,C
1008516,105,5,A,A,C
1000661,94,5,C,D,D
1002378,94,3,D,D,E
1001615,107,4,A,B,C
1006378,90,3,D,D,E
1004151,113,8,B,B,B
1007636,104,6,A,A,C
1001123,120,6,B,C,C
1000301,120,6,A,B,B
1000415,104,6,C,B,C
1002616,104,6,A,A,C
1004546,113,6,B,C,C
1000423,119,7,A,A,B
1005971,92,4,D,D,E
1001893,91,3,B,B,D
1007580,100,5,C,B,C
1007848,110,9,B,C,B
1002278,109,5,C,B,C
1005715,114,8,A,B,B
1005639,95,3,C,B,D
1005213,90,5,B,B,D
1003666,112,7,A,A,B
1007302,98,4,C,D,D
1004654,90,4,C,D,E
1004075,106,7,A,A,B
1000431,111,7,B,B,C
1007225,104,7,B,A,B
1005917,101,4,B,A,C
1001006,104,5,A,C,C
1005254,102,7,B,C,C
1002028,94,5,D,D,D
1006651,99,3,C,B,D
1001358,109,4,B,A,C
1003469,108,7,A,A,B
1002156,106,4,C,C,D
1009769,97,5,B,D,D
1007727,104,4,A,A,C
1003315,90,4,C,D,E
1008166,106,6,A,B,C
1002801,116,8,B,B,B
1007943,93,5,B,D,D
1000948,100,6,B,B,C
1008197,108,6,A,A,B
1007486,115,8,A,B,B
1002688,101,4,B,A,C
1003628,99,5,C,C,D
1008168,90,5,C,B,D
1000849,106,5,A,B,C
1003108,120,8,B,C,B
1008590,107,7,B,C,C
1004721,105,7,A,B,C
1003989,108,5,A,A,C
1007699,105,7,A,B,C
1006430,98,5,D,C,D
1002794,112,8,A,C,B
1009186,107,7,C,A,C
1008728,105,5,A,B,C
1000235,97,5,B,C,D
1000032,115,7,A,C,C
1009640,110,6,A,C,C
1006120,101,7,C,B,C
1008497,113,9,A,B,B
1000660,101,6,B,B,C
1005958,99,4,D,C,D
1002315,99,3,B,C,D
1001188,91,4,D,B,D
1003044,109,5,A,A,C
1004279,90,4,B,B,D
1006590,95,4,D,C,D
1001952,90,5,C,D,D
1001979,104,7,A,A,B
1004811,104,4,C,A,C
1004859,102,4,B,C,D
1008415,97,4,B,B,D
1007890,96,5,B,B,C
1002815,109,7,C,C,C
1008485,101,6,C,C,D
1004607,108,6,C,A,C
1007021,98,5,B,B,C
1002043,106,4,C,B,C
1008135,115,7,B,B,B
1005203,110,9,A,C,B
1007179,102,4,B,B,C
1006327,107,7,C,B,C
1006787,103,7,C,C,C
1006955,105,7,B,B,C
1007973,102,6,A,A,C
1009707,104,7,A,A,B
1004975,107,7,C,B,C
1000942,97,3,B,B,D
1001215,97,4,D,B,D
1005499,94,5,B,B,D
1006840,92,3,D,B,D
1003726,95,3,B,C,D
1003824,106,5,B,C,C
1005262,98,6,B,B,C
1003682,109,4,C,B,C
1006332,105,6,A,A,B
1003822,90,4,D,B,D
1001162,110,9,A,B,B
1009182,111,9,A,B,B
1007563,97,3,B,C,D
1009596,108,7,A,A,B
1006606,98,5,C,B,D
1006721,106,4,B,B,C
1008117,95,5,B,B,D
1007074,91,4,D,D,E
1003300,102,5,C,A,C
1000893,104,5,C,B,C
1008610,102,4,B,C,D
1005293,96,4,C,C,D
1009359,102,5,B,A,C
1001165,107,5,B,B,C
1000118,105,4,B,A,C
1007730,106,5,C,C,D
1002306,100,5,B,B,C
1009847,114,7,A,C,C
1002193,96,4,D,D,E
1007763,109,6,C,B,C
1003790,114,7,A,B,B
1004056,109,7,A,A,B
1002366,103,6,A,C,C
1007083,101,6,C,B,C
1005463,113,6,B,A,B
1004557,94,4,C,B,D
1004272,97,3,B,D,D
1000887,102,7,A,A,B
1003438,115,7,A,B,B
1002551,108,7,A,B,B
1009829,97,4,B,C,D
1002238,103,4,B,C,D
1000880,100,5,A,A,C
1008346,99,4,D,C,D
1005344,113,9,B,B,B
1004296,94,5,D,D,D
1006132,118,9,B,C,B
1009968,112,8,B,A,B
1003107,114,7,B,B,B
1007709,101,5,C,B,C
1001022,104,7,A,B,C
1001222,94,5,D,C,D
1007548,101,4,A,B,C
1003213,109,7,A,A,B
1001828,115,8,B,C,B
1005898,96,3,C,B,D
1001581,102,4,A,C,D
1001814,104,6,C,C,C
1003401,94,3,D,B,D
1001755,110,6,B,C,C
1009109,99,5,D,B,D
1006770,103,7,B,A,C
1007924,101,5,C,C,D
1009726,99,5,D,D,D
1002565,105,7,A,C,C
1005839,103,5,B,C,D
1005156,102,7,C,B,C
1004698,99,3,C,B,D
1006304,108,7,A,A,B
1001044,118,7,A,C,B
1007999,106,4,C,A,C
1003678,113,8,A,B,B
1008936,94,5,B,C,D
1007137,106,6,B,C,C
1003686,96,4,B,B,D
1007473,93,5,C,B,D
1006314,99,3,E,E,E
1006459,115,9,B,B,B
1006425,113,7,B,B,B
1004442,107,6,A,C,C
1004515,93,5,C,B,D
1006225,103,4,C,B,D
1004073,107,6,B,B,C
1001308,106,6,C,B,C
1000445,90,4,D,B,D
1001541,98,5,B,D,D
1000090,104,5,C,B,C
1009936,109,7,B,A,B
1006200,90,5,B,D,D
1004427,104,6,C,A,C
1001437,106,6,A,C,C
1003522,112,7,B,C,C
1006406,111,6,A,C,C
1006521,110,8,A,C,C
1000924,99,3,C,D,E
1003423,90,4,B,D,D
1006417,102,5,A,B,C
1009459,113,9,A,C,B
1007586,116,7,B,A,B
1007984,111,6,A,A,B
1001224,108,6,A,A,B
1005464,108,5,B,B,C
1002995,101,5,C,B,C
1003144,104,4,A,C,D
1000015,118,6,B,B,B
1006617,97,4,B,C,D
1006540,118,6,A,B,B
1003265,102,7,C,A,C
1005591,116,7,B,C,C
1003471,94,3,C,C,D
1004695,110,6,A,A,B
1006925,99,5,B,B,C
1008591,94,5,B,B,D
1003201,107,7,A,A,B
1000868,113,8,A,C,B
1000010,98,3,D,B,D
1003789,93,3,B,C,D
1007022,104,2,D,D,E
1002245,104,6,C,B,C
1008606,109,4,B,B,C
1000314,113,8,B,A,B
1007077,105,6,A,A,B
1002469,120,8,A,C,B
1008071,107,4,A,C,C
1008217,102,5,A,B,C
1009134,92,4,B,C,D
1003549,103,8,A,A,B
1002282,102,4,C,C,D
1009369,113,8,A,B,B
1003677,109,4,C,A,C
1003647,96,5,C,B,D
1007058,106,6,A,C,C
1000442,110,6,A,B,C
1003191,117,8,B,A,B
1009306,112,9,A,B,B
1000086,111,9,B,B,B
1007341,105,5,C,A,C
1005014,108,7,C,A,B
1007819,115,8,A,B,B
1000097,94,5,D,C,D
1005669,102,5,A,A,C
1001973,99,4,D,C,D
1007689,108,6,B,A,C
1005635,115,7,B,A,B
1000687,100,4,A,B,C
1009597,90,5,C,D,D
1007746,102,5,C,C,D
1008345,112,8,A,C,B
1005501,109,5,C,C,C
1008770,108,7,A,B,B
1006875,103,4,A,A,C
1002839,95,5,A,C,D
1007500,109,7,A,B,B
1008647,98,4,B,D,D
1007654,120,9,B,B,B
1006809,110,8,A,A,B
1004630,100,4,A,C,D
1009774,100,6,A,C,C
1003903,104,4,B,C,D
1003321,103,7,A,B,C
1007862,114,9,A,C,B
1004240,106,4,B,A,C
1004392,99,3,E,D,E
1005682,120,6,A,A,B
1004570,105,7,C,A,C
1000969,111,6,A,C,C
1000781,100,6,C,A,C
1007099,108,6,C,A,C
1007995,107,5,A,B,C
1001098,90,4,B,C,D
1002299,120,7,B,B,B
1005449,115,7,A,B,B
1008073,102,7,B,A,C
1009549,96,4,B,B,D
1000428,108,7,A,C,C
1003928,106,7,C,A,C
1004428,108,4,B,A,C
1003193,107,6,A,C,C
1004941,109,4,C,B,C
1000413,117,6,B,C,C
1001499,110,6,A,C,C
1005029,97,3,B,D,D
1001380,116,8,B,B,B
1001516,118,7,B,A,B
1007031,120,7,A,C,B
1000619,96,4,B,B,D
1009878,107,5,A,C,C
1007379,90,3,C,B,D
1006916,109,7,B,A,B
1001049,101,6,A,C,C
1004102,120,8,B,A,B
1006027,99,4,D,D,D
1004476,91,3,C,D,E
1008626,101,7,B,A,C
1000116,90,5,C,D,D
1005190,111,6,A,A,B
1008529,90,4,D,D,E
1008941,105,4,C,A,C
1008284,90,5,B,D,D
1004258,102,4,C,B,D
1000960,118,6,B,A,B
1006346,108,6,B,A,C
1003599,98,4,C,C,D
1001706,105,7,C,C,C
1003269,105,6,A,B,C
1006849,109,4,A,A,C
1006844,94,3,C,B,D
1002337,110,8,A,C,C
1000311,90,3,C,C,E
1003455,100,6,B,A,C
1008777,101,6,C,A,C
1002626,110,6,B,A,B
1009555,105,6,B,B,C
1005042,94,3,B,D,E
1005648,97,3,B,C,D
1006665,107,5,C,B,C
1009305,104,6,A,B,C
1004147,100,5,C,B,C
1005915,101,4,A,A,C
1009079,111,9,B,B,B
1006248,101,7,B,B,C
1006281,104,4,C,C,D
1007129,120,8,B,B,B
1006050,94,4,B,C,D
1008683,90,4,C,D,E
1000339,111,6,A,B,C
1001652,100,5,B,C,D
1005500,102,6,B,C,C
1007309,99,4,B,D,D
1003844,103,4,A,A,C
1001239,118,7,A,A,B
1007647,111,8,B,C,C
1000865,112,9,B,C,B
1009340,94,4,B,B,D
1002242,96,3,D,B,D
1002993,90,3,B,C,D
1004019,99,5,C,C,D
1001697,113,9,A,C,B
1008420,109,7,C,C,C
1002574,103,7,C,A,C
1002251,105,5,A,B,C
1003408,99,4,C,B,D
1006907,107,7,C,A,C
1008993,111,9,A,A,B
1002669,92,4,D,D,E
1000860,107,6,C,B,C
1000796,112,7,B,C,C
1008618,102,4,A,A,C
1002056,111,7,B,A,B
1008015,120,9,A,B,B
1002226,104,4,C,A,C
1001505,108,5,A,A,C
1007071,99,4,C,C,D
1005860,106,5,A,A,C
1000120,109,6,B,C,C
1001361,107,6,C,C,C
1008695,97,3,C,C,D
1000524,107,6,A,B,C
1000217,117,9,A,C,B
1007301,109,5,B,B,C
1006056,113,7,B,A,B
1000497,103,7,C,B,C
1002128,111,7,B,A,B
1008049,107,6,C,A,C
1003645,97,4,C,C,D
1006286,108,7,C,A,B
1001689,97,5,B,B,C
1009752,100,5,C,A,C
1002188,107,5,B,C,C
1008231,107,6,C,A,C
1004704,95,3,B,B,D
1007257,113,6,B,C,C
1005491,110,6,B,A,B
1001322,99,3,C,D,E
1001296,93,4,C,D,E
1008521,104,4,C,B,D
1004131,101,7,C,C,C
1001504,106,6,A,A,B
1001532,102,4,C,C,D
1003948,90,4,C,B,D
1007171,102,7,B,B,C
1000195,103,5,A,A,C
1008895,110,7,B,A,B
1002002,99,4,D,D,D
1008457,118,7,C,C,C
1001105,90,1,D,E,U
1000610,115,8,B,A,B
1002788,103,7,A,B,C
1008857,112,6,B,B,C
1009571,106,5,B,B,C
1006393,114,7,B,A,B
1005480,102,5,A,B,C
1007822,96,3,D,B,D
1004253,116,7,B,B,B
1000127,104,4,A,C,D
1006635,107,6,B,A,C
1004066,115,7,B,C,C
1000688,97,3,B,C,D
1004516,110,7,A,A,B
1000463,100,6,A,A,C
1002914,104,5,B,A,C
1005979,106,7,A,B,C
1001608,93,4,D,B,D
1004763,99,3,C,C,D
1008008,116,9,A,A*,A
1009633,112,9,B,C,B
1004097,104,4,C,C,D
1005083,107,6,A,C,C
1001590,103,7,A,B,C
1008675,116,6,A,A,B
1009152,103,6,B,B,C
1001199,107,7,B,B,C
1009083,114,6,B,A,B
1000277,99,4,B,B,D
1000629,117,9,B,B,B
1002171,93,5,B,B,D
1009926,118,6,B,A,B
1006994,102,6,A,A,C
1001677,103,6,A,C,C
1003624,90,4,B,B,D
1005829,101,6,B,A,C
1006351,97,5,C,B,D
1001529,100,5,B,A,C
1004146,104,4,C,A,C
1000848,113,7,A,B,B
1004965,107,6,C,B,C
1007001,107,5,A,C,C
1006690,96,3,B,D,D
1000160,98,5,C,B,D
1001085,119,7,B,B,B
1006812,99,4,B,C,D
1009327,118,9,B,A,B
1005450,103,7,C,B,C
1007270,105,5,B,A,C
1009949,114,9,A,C,B
1003703,115,6,B,C,C
1005868,104,6,A,B,C
1005696,102,4,C,C,D
1004366,105,7,B,A,B
1006489,108,7,C,C,C
1000369,112,6,B,B,C
1001521,105,6,C,C,C
1001482,110,8,A,B,B
1006772,118,7,A,C,B
1009919,108,6,A,A,B
1004824,107,5,B,A,C
1001145,93,3,C,D,E
1006923,90,5,C,D,D
1001976,108,5,A,A,C
1009593,104,7,A,C,C
1004369,101,5,B,B,C
1002219,107,7,A,C,C
1001114,105,6,A,C,C
1002166,114,9,B,A,B
1001142,106,7,B,C,C
1003917,99,3,C,D,E
1009458,113,6,C,D,C
1009647,103,4,A,A,C
1004794,109,4,C,C,D
1005810,101,5,C,C,D
1003720,100,6,A,B,C
1006287,106,7,A,C,C
1005730,105,4,B,A,C
1009246,109,6,A,B,C
1000249,103,6,A,A,C
1004018,90,3,C,D,E
1007840,102,7,B,A,C
1000193,111,6,B,A,B
1000275,103,5,A,C,C
1003776,103,7,B,B,C
1003177,113,6,B,A,B
1006759,99,5,B,B,C
1001743,93,4,C,D,E
1000103,104,6,A,A,C
1002630,101,4,A,B,C
1000393,97,5,D,C,D
1005248,104,5,B,A,C
1006484,109,4,C,A,C
1004978,105,7,C,B,C
1005086,107,5,C,C,D
1008580,120,7,C,B,B
1009129,102,6,A,A,C
1003955,107,5,C,A,C
1008863,101,5,C,C,D
1008030,98,3,B,B,D
1002535,100,7,A,C,C
1006243,101,4,B,B,C
1005460,108,7,B,B,C
1006791,120,6,B,A,B
1006339,99,5,B,C,D
1002877,102,4,A,C,D
1007323,104,5,B,A,C
1004346,108,6,B,B,C
1002573,107,7,C,B,C
1007632,115,6,A,C,C
1007498,90,4,C,D,E
1008359,90,3,B,B,D
1008327,101,7,B,B,C
1009193,114,6,A,B,B
1000569,92,4,E,D,E
1002805,90,3,B,B,D
1000952,110,8,A,B,B
1002697,107,5,B,B,C
1008878,96,4,B,B,D
1006815,97,4,B,D,D
1001303,97,4,D,C,D
1000634,106,5,A,C,C
1008078,100,6,B,C,C
1004361,109,5,A,B,C
1002578,90,4,B,C,D
1008996,98,3,B,C,D
1003062,96,5,C,B,D
1008256,103,7,A,C,C
1004470,101,6,C,A,C
1007845,111,9,B,B,B
1006253,90,4,C,B,D
1004394,105,7,A,C,C
1002512,109,7,C,C,C
1009227,120,7,A,C,B
1008809,101,6,B,B,C
1007454,108,7,C,B,C
1007946,91,3,C,B,D
1008798,90,5,C,D,D
1002607,112,9,A,C,B
1005551,105,7,B,A,B
1001246,114,8,A,B,B
1002068,94,4,C,B,D
1004016,109,6,C,B,C
1006886,120,9,A,A,A
1004878,108,5,C,B,C
1006829,107,6,B,C,C
1004250,105,7,A,C,C
1004353,92,1,E,E,U
1007634,116,9,B,C,B
1008914,100,4,C,C,D
1003231,109,5,B,A,C
1005207,92,3,C,C,D
1003227,96,3,C,B,D
1001503,116,8,C,D,C
1008476,102,6,B,A,C
1006638,117,7,A,C,B
1002248,104,4,B,B,C
1007676,90,5,C,D,D
1000739,112,9,A,A,B
1002777,100,6,B,A,C
1001618,111,8,B,B,B
1000412,105,4,C,A,C
1001166,93,3,C,C,D
1004080,106,7,B,C,C
1001630,120,9,A,B,B
1001304,109,3,D,D,D
1007049,105,4,A,C,C
1001684,114,6,A,B,B
1000057,107,5,C,C,D
1008864,107,7,C,B,C
1004552,96,4,D,C,D
1002711,107,7,B,C,C
1002121,113,5,D,C,C
1001638,98,5,B,C,D
1001216,116,8,A,C,B
1006626,104,6,B,A,C
1005975,98,4,C,D,D
1001583,113,7,C,D,C
1002261,103,7,B,A,C
1004968,111,9,B,B,B
1004069,103,6,C,B,C
1005390,105,6,C,C,C
1000224,109,4,C,B,C
1008031,107,7,B,C,C
1003364,90,3,C,B,D
1009315,96,3,C,C,D
1001670,112,8,A,C,B
1006917,104,5,C,B,C
1009840,101,4,C,B,D
1005629,94,3,C,C,D
1002168,96,4,D,C,D
1002612,90,5,D,B,D
1007096,104,6,A,A,C
1001435,100,5,A,C,C
1007660,97,5,B,B,C
1005948,104,5,A,A,C
1008734,108,7,A,C,C
1007272,120,9,A,B,B
1002937,93,4,D,B,D
1008343,114,6,A,B,B
1005763,113,9,A,B,B
1005927,99,1,E,D,E
1008958,107,4,A,B,C
1009106,101,5,C,A,C
1003014,106,7,C,A,C
1003494,117,7,B,C,C
1000885,110,9,B,B,B
1004998,109,5,A,A,C
1003716,102,6,A,A,C
1004507,93,4,C,D,E
1009642,103,5,A,B,C
1001289,115,9,A,B,B
1005494,93,3,D,B,D
1000437,97,5,D,C,D
1003404,106,5,C,A,C
1005402,97,4,B,C,D
1008090,99,5,C,B,D
1002758,102,6,A,C,C
1000013,94,5,D,D,D
1007024,97,5,D,D,D
1001845,111,6,A,A,B
1008507,95,3,B,D,E
1008261,92,5,D,C,D
1006761,100,5,B,C,D
1001741,111,8,A,C,B
1002660,103,5,C,A,C
1004822,101,5,C,A,C
1003485,105,5,A,A,C
1000621,91,4,D,D,E
1008628,109,4,C,A,C
1000025,108,4,C,A,C
1003178,102,6,B,A,C
1004207,113,9,A,B,B
1007161,96,3,D,D,E
1009955,114,8,B,C,B
1004450,106,3,B,C,D
1006720,102,6,C,D,D
1001584,105,4,C,B,C
1008664,104,4,B,A,C
1002952,115,8,B,C,B
1006229,96,5,C,C,D
1009922,99,4,D,D,D
1008731,113,7,A,B,B
1002741,100,5,A,B,C
1005033,112,9,B,C,B
1001679,119,6,B,C,C
1007901,102,5,B,A,C
1002353,110,8,B,B,B
1007910,96,5,C,D,D
1004539,111,9,A,A*,A
1000678,107,5,C,C,D
1002201,109,4,A,A,C
1002516,100,6,C,A,C
1001739,92,3,D,D,E
1003085,109,6,A,C,C
1004929,90,5,C,B,D
1008029,102,4,C,C,D
1001143,113,7,A,C,C
1007968,107,7,C,A,C
1000287,120,7,B,C,B
1001061,113,6,A,C,C
1004230,100,7,B,A,C
1005759,105,5,A,C,C
1003386,105,6,A,A,B
1009277,92,4,B,C,D
1005985,97,4,C,D,D
1008144,101,4,C,B,D
1004410,90,3,B,C,D
1006753,105,4,B,C,D
1000302,103,6,B,C,C
1001185,92,3,B,B,D
1004411,108,4,C,B,C
1001963,111,7,A,C,C
1003400,107,6,B,C,C
1006792,102,6,A,C,C
1004116,110,6,A,C,C
1002963,110,9,A,A,B
1009148,107,5,C,B,C
1006845,98,5,B,D,D
1009251,107,5,C,C,D
1000525,115,8,A,C,B
1005627,100,6,C,B,C
1002667,120,6,A,B,B
1006514,101,6,A,C,C
1005057,105,7,A,C,C
1004572,100,7,C,B,C
1001139,107,4,B,C,D
1002672,91,4,B,D,D
1002184,101,5,C,B,C
1008924,96,4,D,D,E
1002849,106,6,A,A,B
1007962,113,6,B,B,C
1007662,110,6,A,B,C
1008353,90,4,C,D,E
1005940,120,6,A,A,B
1003360,107,6,A,A,B
1003454,99,4,D,B,D
1007576,106,5,C,C,D
1000886,106,4,B,A,C
1005240,100,4,B,C,D
1009035,107,7,B,A,B
1001659,100,6,C,A,C
1003656,102,6,B,B,C
1004456,100,4,B,A,C
1006409,94,4,B,D,D
1003585,106,6,B,B,C
1006023,110,9,A,A*,A
1003915,109,4,A,B,C
1009628,112,9,B,C,B
1009970,108,6,B,A,C
1005941,101,7,B,B,C
1009024,112,6,A,C,C
1002853,94,5,B,C,D
1001366,98,4,C,C,D
1001806,97,1,E,U,U
1009307,114,9,A,A,B
1002748,113,8,B,B,B
1006639,109,6,C,A,C
1009812,114,7,B,A,B
1002382,98,4,D,D,D
1006728,108,4,C,A,C
1004271,104,4,C,C,D
1008991,112,6,B,B,C
1000345,104,7,A,B,C
1001997,102,6,C,A,C
1003451,109,7,C,C,C
1000327,112,7,A,B,B
1003259,100,7,B,A,C
1005104,105,6,B,B,C
1007733,97,3,B,D,D
1005535,90,5,C,B,D
1000016,107,6,C,B,C
1002935,110,7,A,B,B
1009028,107,7,C,C,C
1005236,90,3,B,B,D
1007783,102,4,C,B,D
1008430,90,5,B,C,D
1004672,116,7,A,C,B
1002205,96,3,D,D,E
1004032,115,6,B,A,B
1006575,113,9,B,B,B
1000521,98,5,C,B,D
1005490,96,3,B,D,D
1006462,108,4,A,A,C
1009679,98,3,C,C,D
1003532,106,6,C,B,C
1000824,101,7,A,A,B
1008814,91,3,C,B,D
1000614,90,2,D,D,E
1000443,107,5,B,C,C
1001249,101,7,C,C,C
1000243,101,7,C,B,C
1007061,111,9,B,B,B
1006226,114,8,A,C,B
1001988,103,7,B,B,C
1008916,102,5,B,B,C
1005486,109,4,B,C,C
1004095,94,5,C,B,D
1008676,107,7,C,B,C
1001905,109,6,C,A,C
1000905,110,7,A,B,B
1009456,90,4,D,B,D
1005989,99,3,B,D,D
1000981,98,4,B,B,D
1006523,106,6,C,B,C
1003450,109,6,C,A,C
1003210,117,7,B,B,B
1008579,101,4,C,B,D
1000995,101,5,C,B,C
1000214,114,7,A,A,B
1002333,107,4,C,B,C
1002373,115,8,A,B,B
1007337,107,7,A,C,C
1005129,96,5,C,D,D
1001268,94,5,D,B,D
1008392,93,5,D,C,D
1004905,110,6,A,A,B
1007830,115,9,A,A,B
1005595,120,6,A,C,C
1008366,112,9,A,B,B
1008087,114,9,A,C,B
1006882,100,5,B,C,D
1007833,96,3,B,B,D
1002775,112,6,B,B,C
1008278,108,4,A,C,C
1000411,106,6,C,B,C
1000383,108,6,C,B,C
1008994,108,6,A,C,C
1000613,115,7,A,C,C
1001507,115,8,A,C,B
1004154,109,7,C,B,C
1009503,112,7,B,B,B
1005364,109,4,A,B,C
1004319,101,7,C,C,C
1006350,111,9,B,A,B
1006554,94,4,C,C,D
1008666,113,8,A,A*,A
1009105,95,3,D,C,E
1005451,107,8,A,A*,B
1006691,98,5,D,D,D
1009282,109,7,B,A,B
1000471,105,7,C,C,C
1004615,92,5,B,D,D
1004275,108,5,B,C,C
1005657,100,5,B,A,C
1004259,112,9,A,A*,A
1005132,105,5,A,A,C
1001498,108,4,A,C,C
1007743,97,4,B,D,D
1004710,100,7,C,C,C
1001833,101,5,A,B,C
1003096,112,6,A,B,C
1002645,118,9,B,A,B
1004203,99,5,C,B,D
1006156,114,6,B,B,C
1004386,90,3,D,D,E
1007616,95,4,C,B,D
1007102,97,5,C,B,D
1006729,94,4,B,D,D
1009807,92,5,B,B,D
1006657,108,4,A,C,C
1009528,103,6,A,C,C
1003670,108,5,A,B,C
1002249,111,8,A,B,B
1002037,107,5,B,B,C
1009266,110,9,B,B,B
1006629,104,4,A,C,D
