reference_id,SATS,GCSE,GCE_AS,GCE_A
139574634,109,4,B,D
593656816,102,3,C,C
770042618,120,8,B,B
940155200,102,3,D,D
820360186,100,5,C,D
994464985,91,2,D,C
867108297,116,6,A,C
797109466,113,4,C,A
847909428,120,7,B,A
469605477,94,3,E,D
566994515,117,7,A,B
506762323,106,5,B,D
645695122,111,5,B,C
676284842,92,4,D,C
120436731,117,6,A,B
725723772,111,5,A,A
814891225,105,4,D,B
624182480,110,5,C,A
691735305,99,2,U,E
160131210,100,3,B,B
253044127,101,4,C,C
763913997,90,4,D,U
672127171,112,4,C,B
639522506,115,6,A,C
131612836,99,3,U,E
809199953,108,3,B,B
124130994,103,3,B,D
853729750,108,3,D,D
301369848,100,3,D,D
328077514,98,1,D,C
933255041,113,7,B,A
833029835,104,3,B,B
402886408,120,6,B,A*
263886244,105,3,B,B
198640332,98,4,D,C
454791499,115,8,A,B
622888657,110,6,B,B
907022651,111,6,B,B
824438141,115,6,B,A*
334250477,100,4,C,B
910972724,104,5,D,B
515644057,104,3,D,D
115494969,95,4,U,D
866269520,103,3,D,C
763520049,116,8,B,A
889769011,107,3,C,C
915172820,94,3,D,E
921303194,93,1,U,D
601849645,118,6,A,A
713529883,104,4,B,B
549050372,100,5,D,B
891370727,103,3,D,C
910902977,93,1,E,D
128786165,116,6,A,B
554554633,102,3,D,D
446229005,116,6,A,A
995999473,105,3,B,B
835978293,116,7,A,C
510429053,107,4,C,B
611045666,112,6,C,C
665425538,111,6,B,C
912700514,110,6,B,B
996036134,108,4,B,B
476416547,103,4,D,D
430532700,120,9,D,C
741759786,98,4,U,D
345636993,105,3,C,D
226463698,105,5,C,B
354465593,108,4,C,B
384668399,102,5,C,B
246433431,108,5,D,C
248068074,104,3,D,B
920223837,92,1,D,C
334120002,105,3,B,D
575435721,96,2,D,D
586841850,91,3,E,U
350225175,106,5,C,B
859758232,109,5,D,C
158655315,109,4,C,D
576343669,110,6,C,C
472291890,90,1,C,U
804377307,94,4,D,D
277500773,120,8,B,A*
961801388,97,3,D,C
813191432,110,6,A,C
766001363,100,3,B,B
545110534,106,3,C,C
678509682,100,5,B,D
286919953,109,5,D,B
771107838,106,3,D,B
503570227,101,5,C,D
417253723,97,1,U,C
658362246,107,3,B,B
561180518,95,2,D,D
707554891,108,3,B,B
955976019,120,7,A,B
851913889,116,6,A,C
388402699,111,7,B,B
317635264,104,4,C,D
244703868,89,1,U,E
612169841,94,2,D,D
843306574,115,6,A,A*
327874019,99,1,C,C
991524687,99,4,D,C
486353805,104,4,D,C
802063919,97,2,U,U
368387990,95,3,D,E
224552793,105,5,C,B
595625366,98,3,U,E
530471151,99,1,E,D
464671226,99,3,C,E
684996702,109,3,D,D
670089467,103,5,D,B
236248174,104,4,D,C
399386894,110,4,C,B
826381187,104,3,B,B
547968028,103,5,C,B
262111204,109,4,D,C
968210678,110,6,A,C
746786130,104,4,C,C
551561442,106,3,B,C
211688210,99,2,C,E
850785591,98,1,C,U
845984119,111,4,A,A
822886487,109,5,B,C
516924258,109,5,C,B
249309021,107,3,D,C
541207243,105,5,C,C
559367568,111,4,C,A
386861917,112,7,A,A
440012526,112,5,B,C
141771908,104,5,C,B
570983921,116,7,B,C
274240975,107,4,B,B
856753675,110,6,C,A
785470881,107,5,C,C
643344766,107,4,B,C
301965679,99,2,E,U
993399325,111,6,B,C
667553025,120,7,A,B
807604092,102,5,C,C
910389115,106,3,C,C
863731132,101,4,E,A
245981390,101,3,D,C
747014023,117,8,A,A*
305106968,100,4,C,D
519564523,101,3,D,C
913560432,92,3,D,E
203842165,99,1,D,C
483874097,91,4,U,E
645484167,110,4,C,C
186237170,120,7,A,B
321436882,102,5,C,C
636798607,92,3,C,U
690523830,112,5,A,A
195008307,99,2,C,E
481165766,115,8,A,C
991470997,103,3,B,D
997774081,100,5,C,B
379614062,104,4,C,B
707687184,111,4,C,A
597403903,103,5,B,D
289496890,101,5,D,D
556750562,103,5,D,C
224073560,95,3,U,C
208175085,108,4,C,B
231188649,91,3,U,B
146697919,101,5,C,C
612723972,111,5,B,C
804788599,107,4,D,D
692324511,110,4,C,B
233729164,104,3,C,B
655478686,114,6,A,B
228361481,112,4,C,A
492045834,109,4,B,D
693607210,112,5,B,B
255456294,111,5,B,B
219433959,101,3,C,C
674001687,94,2,C,D
676846224,108,3,C,B
477412989,109,4,C,B
210230482,114,7,B,C
374915329,98,1,D,D
295701873,98,3,E,D
693357644,109,3,B,D
370475259,104,4,B,B
440682442,90,1,D,U
251497319,108,4,D,D
535162215,90,3,D,C
360264467,97,1,U,U
178698622,116,7,B,C
749884519,120,8,B,A
142360427,95,1,D,C
897670092,102,3,D,D
867559553,105,4,D,B
863842080,119,6,A,A
515211638,101,5,C,B
724438555,101,4,C,D
220026219,117,9,B,A
918365968,102,3,D,B
950896438,111,7,B,A
235394886,93,1,U,C
583306000,104,4,C,B
633016325,92,2,D,C
791690801,97,1,C,D
894499492,112,5,C,B
410917741,105,4,C,D
592225318,102,5,B,D
173664602,99,2,C,C
685291565,103,4,C,D
351440993,107,3,C,B
857426588,113,5,B,A
852825294,84,2,U,E
478080447,98,1,E,C
867904969,106,3,C,C
956577501,104,3,D,C
756504466,108,4,C,C
646408614,107,5,D,C
886485078,103,5,D,C
175022230,101,3,C,D
429185389,103,4,C,C
261252517,114,6,B,B
744934095,99,1,C,D
920694815,104,3,C,D
311488587,106,5,B,B
741682120,117,9,A,A
241882628,103,4,D,D
156582445,113,6,C,C
277511852,115,7,B,B
280760176,104,4,B,D
405460445,103,7,E,B
387867232,102,5,E,A
803685990,103,4,C,C
843559734,112,6,C,A
326050097,107,3,B,C
431512765,107,3,B,C
835195953,96,1,E,C
957548802,97,4,D,D
809749687,120,6,B,A*
597856286,104,6,B,E
992983010,99,3,E,D
754391941,116,6,A,C
709426440,107,1,A,U
126818589,110,4,C,C
673693862,104,5,B,B
359184619,102,3,C,B
198657224,104,5,C,C
515211213,94,1,D,E
561899926,104,3,C,B
142830179,107,3,B,C
866334597,120,9,B,A*
943790275,106,5,D,D
118771120,86,2,E,E
208206274,104,5,B,D
497108733,120,6,B,A*
640494336,112,4,B,C
317367951,99,1,D,D
862314268,110,6,C,B
379497239,99,4,D,E
376598585,94,3,E,U
629236359,102,5,B,D
884330417,106,5,D,D
324054590,90,4,D,E
518912539,96,1,D,U
486042620,105,4,D,B
957727600,102,3,D,C
231863420,108,4,C,C
475832878,95,2,E,C
328389478,111,5,C,B
639533130,96,1,D,E
802973988,118,6,A,C
941919133,91,2,U,U
493905215,96,2,U,C
337943956,108,4,D,C
967453408,118,6,A,C
182742336,108,5,D,D
218197652,110,7,A,A
962226884,105,3,D,B
603846642,97,1,C,E
395747614,101,3,D,D
969256483,95,1,U,E
880070160,95,3,C,U
434597331,108,4,C,C
524206606,96,4,C,C
588292742,108,5,D,B
532225204,95,3,C,D
875166977,107,5,C,B
249414845,101,5,U,E
174628167,116,7,B,A
508205815,108,4,D,C
286237660,115,9,B,C
863556661,99,4,U,E
989909393,105,4,D,B
447493350,97,5,U,D
964307857,102,4,B,D
191216086,103,4,B,D
965960731,99,4,U,D
842920304,95,4,U,C
564194851,94,1,E,D
471593305,86,2,E,D
280118003,97,2,C,E
474079647,110,4,A,B
653755803,92,2,D,B
229329107,94,3,C,C
951253217,119,5,A,A
751292925,100,4,D,C
888985954,108,3,D,D
140130637,110,4,A,B
879179910,110,7,A,C
429146566,93,4,D,C
612692924,103,4,B,D
551054173,92,4,C,C
843498303,120,6,B,A*
353749878,92,3,U,U
927608570,97,2,C,C
598468897,97,2,E,U
100118876,93,1,D,D
373049072,116,8,A,B
468220195,120,8,A,A*
517977391,101,4,B,B
415145864,94,2,C,D
730358910,87,3,U,D
994063807,103,5,C,B
885400485,102,5,B,D
990592529,100,5,D,D
369774181,107,3,C,C
697914421,108,4,C,D
659882361,108,4,B,D
372201961,102,5,D,B
861231872,96,1,D,U
927641290,110,7,B,B
955659338,105,4,C,B
989134427,112,6,A,C
246759963,111,4,A,C
232543232,94,4,E,U
713278201,94,1,D,C
753105749,99,2,E,C
246935880,97,4,D,U
356970786,111,4,C,C
215539772,108,5,B,B
241956557,114,7,C,B
269131095,108,5,D,D
561888507,107,4,D,B
400679041,115,9,B,C
588569342,109,5,B,D
701149318,106,5,B,B
187755972,117,8,B,C
352897140,106,5,C,C
281044917,103,5,D,D
100532366,98,4,E,D
204427385,111,5,A,C
888032942,115,9,A,A
245194461,105,4,C,B
790520936,115,8,B,A*
327253023,89,3,D,U
225950127,105,4,D,C
927409037,105,7,E,A*
408016914,99,2,E,U
536807728,120,9,B,A*
492190506,104,4,C,D
831206982,102,5,D,B
992330519,105,4,B,B
864604138,89,1,U,U
231398466,99,2,U,D
265308444,113,5,A,C
271455886,100,5,B,C
862356384,98,3,E,E
534582523,115,7,A,A*
324869912,116,7,B,A
124530594,109,5,C,C
296814800,101,4,C,D
841905780,103,4,D,C
103213108,99,4,D,C
796668155,97,4,C,D
284204611,97,3,U,E
764606642,100,4,B,B
566651217,97,2,U,D
412852734,92,2,D,E
554855338,107,5,D,C
106583364,107,3,C,B
892375830,119,8,A,C
807017803,100,3,B,D
261535850,107,3,D,D
481094879,108,3,D,D
514421141,103,5,B,D
795195415,111,5,E,D
627679605,111,6,B,C
441701827,108,5,C,B
991618255,103,4,C,C
694770630,102,3,C,D
390318056,94,3,D,U
705846478,99,4,U,D
487457025,100,4,B,C
743291735,96,1,E,C
490377348,109,5,C,B
726826327,115,9,B,A
537429434,98,4,U,E
616440213,107,3,C,B
411980515,97,2,U,U
207966868,103,4,C,D
420541324,99,1,U,U
384446244,110,7,A,C
479274408,100,4,B,B
529990554,113,4,B,A
326633151,103,5,C,C
443926787,100,4,D,B
354086235,95,1,D,E
626984210,107,4,C,C
528538533,112,5,A,A
668027079,107,5,B,B
488722321,120,6,B,A
536271832,116,7,A,B
653652520,103,5,D,B
497894610,102,4,D,B
761169861,109,5,B,D
602840627,98,2,C,C
188228610,114,6,A,C
756427954,108,5,B,B
784403929,107,4,D,D
558013136,110,3,A,E
109854574,119,9,A,A*
879902279,106,5,D,B
800732771,104,4,B,C
973817883,117,6,B,A*
639473414,113,7,A,B
307329048,102,4,B,D
935807600,105,3,B,D
704476789,107,5,B,B
161214927,108,3,C,C
765202286,94,1,E,E
623085221,93,1,U,C
525124959,98,2,C,E
730373594,97,4,E,E
419314223,100,5,B,D
616017095,110,5,B,C
820030624,104,5,C,B
119774613,107,5,C,B
994566407,95,1,U,U
586536155,101,3,C,D
486789415,110,4,C,B
166446796,110,4,A,B
329171349,99,3,U,C
471982809,106,4,C,D
779264750,120,7,B,A*
452649382,105,5,C,B
900139000,99,1,U,D
743893510,104,4,B,C
492859164,106,4,B,D
707271378,104,4,C,C
267828575,105,3,D,B
950605567,93,3,E,U
583668642,97,2,D,U
718625644,104,4,C,C
688493483,104,5,D,B
599147816,100,3,D,D
881256568,104,3,B,B
972642559,105,3,C,C
787325631,112,4,A,C
266044959,104,4,B,B
553038570,108,3,C,C
865706214,101,4,C,B
683836021,110,5,A,B
178611029,108,5,C,D
730491751,112,6,B,C
545432954,111,5,C,B
591491656,110,4,A,A
372433915,104,3,B,D
266920247,107,3,D,B
769579767,114,6,C,C
323570473,100,3,C,D
183866480,100,4,C,B
543767600,106,5,C,D
740530165,108,3,B,B
283658376,98,3,E,U
425652788,104,3,D,C
481138642,104,3,C,C
232426918,87,2,E,U
926377277,103,5,C,C
231609189,104,3,B,C
620341801,104,4,D,C
858893655,116,8,B,A*
913830096,95,1,E,C
588024995,98,1,E,U
543749261,84,1,E,U
802391398,101,4,D,C
918551198,102,3,D,B
850004022,101,4,C,B
115912574,114,7,C,A
212925768,112,4,C,A
103043930,106,3,D,C
957654234,102,4,C,C
128814763,113,6,C,A
338958309,105,3,D,D
569371831,98,2,C,U
413837225,91,4,D,C
181739849,101,5,C,B
471650142,111,6,B,A
359957275,120,6,B,A
564568864,105,5,C,D
522741132,99,3,D,D
102305640,96,1,E,C
854791429,109,3,B,C
994406793,91,4,D,U
558673897,109,4,D,B
847254595,112,6,C,C
415719134,108,4,D,B
948845536,103,3,D,C
611155581,110,4,B,C
820055406,106,5,C,C
705347859,99,4,C,D
602923328,120,9,B,A*
862543418,102,4,B,D
939506756,111,6,B,C
418576356,86,2,E,D
181902130,115,7,A,C
468954469,117,9,B,C
723261736,105,3,D,C
872969006,109,4,D,D
792056211,109,5,C,B
582728749,100,4,B,B
969640074,109,5,B,D
319464452,99,3,D,U
812948192,100,3,C,D
596213471,114,6,B,B
561635450,113,9,C,A*
459324771,99,3,C,D
671246484,99,1,U,U
201660971,100,5,D,C
214881057,111,6,B,A
259244594,97,3,C,C
466399487,108,3,C,C
353337202,111,7,B,B
710271874,104,4,C,C
702072629,113,6,A,C
702277498,103,4,C,D
168324950,103,3,C,B
943631104,97,4,C,E
367965694,113,7,C,C
171511696,99,2,D,E
830513198,108,5,C,D
520811609,104,4,B,C
411815413,97,1,C,C
458775265,100,4,D,B
624849568,116,9,B,A
574694544,107,4,D,B
112390961,97,4,D,U
207606771,107,3,D,C
952639151,104,4,C,D
542283885,120,7,B,A
989624480,107,3,C,B
763673669,102,3,D,D
382407673,116,7,A,C
854053427,90,3,E,C
776616475,106,5,B,D
339104517,120,9,A,A*
627997431,104,5,C,D
432374866,91,3,D,D
918015189,102,5,C,D
417683639,117,9,B,C
122552551,108,3,B,B
324503970,98,3,D,D
345541090,100,4,B,C
117377978,101,4,B,C
942153056,108,5,C,B
232338536,116,8,B,B
648653265,113,6,C,C
457667032,109,4,D,B
257211602,94,1,U,E
508686100,94,1,U,C
638877647,109,5,B,B
687382603,94,5,C,B
302589621,103,3,C,D
650595961,107,1,D,E
813358481,96,4,E,E
664086109,97,4,D,E
956410932,104,5,D,C
545734727,109,4,C,C
453506444,113,5,A,B
511652516,110,7,C,C
256054434,106,5,D,B
967576747,99,1,U,E
215337249,96,3,C,E
953390551,101,3,B,C
605073844,108,3,C,D
953452370,108,4,B,B
958127460,88,3,E,U
967572594,99,3,U,E
160326165,115,7,A,B
619809698,106,4,C,C
773280949,94,2,C,U
854354663,120,9,B,A
677585303,105,3,D,B
939618886,108,4,C,C
631505375,108,4,C,C
713375470,102,3,D,D
330800677,99,3,D,E
782918076,120,8,A,C
216652102,113,6,A,C
883467507,112,6,C,C
867030737,110,6,A,C
714477709,97,4,E,E
983098338,115,9,A,A*
919100625,98,4,E,E
162771769,107,4,B,D
298737540,92,1,D,C
209188803,89,3,U,U
388703446,108,5,D,D
629746213,99,2,U,U
229396930,89,3,E,U
177680146,109,3,B,D
679882490,120,7,A,A*
668048825,116,6,A,A
429593852,103,5,B,C
747537169,105,6,A,E
662145227,112,5,C,A
202266118,114,6,C,C
269126912,102,4,D,D
371112771,105,3,D,D
261176115,107,5,D,B
826875007,109,5,B,B
940189852,104,5,D,D
179513143,104,5,C,B
315419938,116,6,B,C
356576952,115,8,A,B
992564168,109,3,C,D
659046525,119,7,A,C
958627804,102,3,D,D
322652775,118,9,B,A
160860641,109,3,B,C
532788467,120,9,A,A*
835386881,95,4,D,C
853472378,99,1,D,C
525142082,108,5,B,D
342699743,108,3,D,D
142368544,120,6,B,A*
492265761,100,3,B,B
582390525,112,5,B,A
116427124,114,4,B,C
941302308,111,5,A,B
737532529,97,4,U,U
394187004,116,9,B,A*
419553287,115,8,A,A
421390179,110,7,B,C
874048241,107,5,B,B
751379773,107,3,B,D
179705395,104,4,D,D
375655768,110,5,A,B
804007316,105,3,D,B
420824746,98,2,C,D
798461990,97,3,D,U
574994134,99,2,U,U
760941521,107,3,D,B
488340163,105,4,C,D
314010369,107,5,B,B
893924707,109,3,B,D
475059240,100,3,B,C
108356599,117,7,B,C
447357113,103,4,C,B
469820197,102,4,C,C
316934273,109,4,D,C
889929025,90,4,D,C
542521401,99,3,E,U
433322897,113,6,A,A
727779732,91,3,C,E
530854098,114,5,C,A
977443576,117,6,B,B
977017950,102,4,D,B
528455014,107,5,D,C
737882597,114,5,C,B
146833187,101,4,D,B
498429192,112,5,C,B
497468652,100,5,B,B
625245961,101,5,C,D
524109533,99,2,E,U
656820571,108,4,B,B
299744469,114,7,A,B
321310885,104,3,D,B
568941372,95,1,C,U
705443144,96,4,E,U
911368125,108,4,B,B
422600450,120,6,B,B
619916832,108,4,B,C
354991348,102,4,B,C
814077745,111,4,A,A
295653341,103,4,C,C
569883879,102,4,C,B
426539616,97,4,C,U
788359999,116,7,A,C
319930800,85,1,D,D
281017164,111,6,A,B
786788850,101,3,C,C
601249867,102,4,C,D
674842815,119,6,B,A*
814674194,99,2,U,C
317140189,100,5,D,B
200289537,104,5,D,D
228225638,108,5,C,C
957969358,101,5,D,D
299821729,92,1,E,U
778331885,98,4,U,C
550025780,115,6,A,A
960571299,106,5,D,C
310117171,109,3,D,C
165448487,103,5,C,D
829788628,100,3,B,B
212066395,118,9,B,A*
971779571,103,3,C,C
476231735,101,3,D,C
878945292,114,7,C,B
835590334,99,1,E,U
373114798,100,4,C,D
821296717,105,3,C,B
522601738,105,4,C,B
357875989,107,3,C,C
106968027,120,7,B,A*
399810078,108,3,C,C
592372262,86,1,E,E
867878127,108,4,D,C
259208240,105,4,B,B
749229257,105,4,C,D
829535778,107,4,D,B
833270099,105,4,D,B
156683125,105,3,B,B
295980915,110,4,B,C
669091650,101,4,C,B
306144900,97,3,U,C
996535108,120,8,B,A
399063708,99,2,D,C
359732464,106,5,D,B
856524721,93,4,U,D
964515905,106,3,C,D
465597246,98,1,D,C
680930884,101,3,C,D
678769029,113,7,A,A
303289992,109,5,B,D
150092051,110,6,A,B
845371063,91,1,B,U
240511181,120,7,B,C
647788567,95,4,E,E
188012056,117,8,A,B
178846973,113,5,B,C
669118373,110,4,C,C
817275246,98,1,C,C
860177535,106,4,C,C
398492842,101,3,B,C
930791460,105,3,A,B
585739781,103,5,C,D
459933077,89,2,E,D
761370940,114,7,A,B
433501725,104,3,B,C
451707850,101,4,D,D
386987803,101,4,C,C
121791026,108,3,B,C
887012495,98,4,C,U
325099481,87,2,D,U
502585969,108,5,D,B
582830200,109,4,C,B
341751356,103,3,C,C
252764342,96,2,D,D
359854414,106,5,B,B
914274003,93,1,E,C
873018523,97,2,D,D
810948852,99,1,D,E
283038498,112,4,A,A
684866752,102,4,B,D
837368869,101,5,D,D
684821689,120,7,B,B
280950362,108,5,D,B
397408045,108,3,B,B
752064009,102,5,D,D
386746863,100,3,C,D
115993838,88,2,E,E
330149719,113,7,C,A
738686370,109,4,B,D
315497469,104,4,B,D
460412041,104,4,B,C
515227271,111,6,B,A
422324484,93,2,U,D
908821025,100,3,D,D
748772363,96,3,E,C
754532055,119,6,B,A
812416525,112,7,A,A
533910524,87,3,U,E
888477161,93,3,C,C
534600200,104,3,D,B
571115234,101,5,D,C
169866132,94,3,E,D
791380545,120,8,A,A
900126536,108,5,B,B
555422355,109,5,D,C
914095931,99,4,U,D
540304708,111,5,A,B
920860741,102,4,C,B
643285820,103,5,B,D
462923008,110,4,A,A
434408778,92,2,C,C
713875917,118,6,B,A*
560675256,106,3,C,C
936851358,115,8,B,C
152546044,96,1,E,U
506004627,98,3,C,D
694397029,96,1,D,U
176102943,107,5,B,D
104695196,106,3,C,B
248636895,101,4,C,C
240381340,97,2,D,C
676425439,95,3,E,U
406110029,105,4,B,D
582003936,101,5,C,B
917484075,100,3,D,B
171731460,117,9,A,C
421665628,104,4,C,D
827883278,115,8,B,A*
783605755,101,3,B,B
656576818,107,3,B,B
876782456,105,4,D,C
264032189,91,1,E,D
762516223,116,8,B,B
972402457,104,5,D,C
968690467,111,6,A,C
740117225,99,2,C,E
726325682,104,3,C,B
301328133,98,1,C,U
770320786,115,9,A,A*
322574532,107,5,B,C
479860961,108,5,B,C
371847950,116,6,B,A*
168280362,114,5,C,B
515687794,111,6,C,B
165085928,94,4,E,E
690161670,99,3,E,U
685236751,97,3,U,E
732888816,111,5,B,A
794709081,106,4,C,C
664827926,94,3,U,E
264345132,103,5,C,D
759791212,93,1,E,E
538301408,105,3,B,B
240102165,92,1,E,E
532658766,109,3,C,B
391292679,108,5,B,D
279083193,120,9,B,C
605072590,112,5,B,C
905271054,102,3,C,C
114892671,112,6,B,C
221423200,94,1,D,U
921067504,97,2,D,D
721813509,108,3,B,D
315540844,88,2,U,U
432267199,105,5,D,C
179651977,97,1,C,U
859230028,106,5,B,D
697825191,96,2,E,C
274365142,108,3,B,B
722032149,105,5,D,B
605741241,116,6,B,A
324079005,105,4,D,B
994992697,99,2,U,U
249347365,103,3,B,B
260509893,94,4,C,U
761496475,108,4,D,B
608327618,110,6,C,A
449535516,120,6,A,C
762699686,100,3,C,D
462608992,103,3,D,B
294512020,100,3,C,B
745551001,107,3,B,D
597173097,108,4,C,D
904829023,105,5,D,B
479107391,114,6,C,B
338894182,100,4,C,C
146102000,113,6,B,B
343843511,109,3,D,D
754022634,105,4,C,C
358247068,102,5,D,B
597127902,120,6,B,C
934605868,98,2,C,E
911665227,107,5,C,C
827154969,99,1,D,E
759948072,119,8,A,C
614007290,112,6,A,C
107432155,100,5,D,C
138753641,109,4,D,C
776726744,107,4,D,D
217086631,101,3,B,D
594139780,111,5,A,B
959058757,108,4,B,C
851528369,107,4,B,D
156326572,105,3,B,B
101824731,108,3,C,C
384256503,107,5,D,C
105335501,105,3,B,C
819346466,100,3,B,B
331749540,119,9,C,E
189462392,97,4,U,C
186238484,108,4,C,C
140329480,102,3,D,D
573490586,119,6,A,A*
941400750,98,1,E,D
630925384,99,1,D,E
900417934,97,2,C,C
165645296,108,5,C,C
324611677,94,1,D,U
254263893,101,5,C,D
959108455,88,2,D,D
287705904,107,5,B,C
165972532,101,3,D,C
923613431,93,4,E,C
965898430,114,7,C,B
290280839,95,2,E,A
461623545,111,4,C,B
484597845,99,2,E,E
810717116,118,7,B,C
323809341,111,7,C,A
109393356,97,4,E,E
658551812,98,1,U,E
108462169,110,7,A,C
861492323,103,5,C,C
990109095,104,3,B,C
238830255,115,6,B,A
574684120,99,3,U,U
403008003,106,6,C,C
157333018,113,6,C,A
124127992,111,4,A,B
121641266,104,3,B,C
829694105,103,5,D,B
353978063,91,1,C,D
914459609,97,1,E,D
572043248,108,5,C,B
434542661,104,3,C,B
302463384,106,5,C,D
732120931,113,7,B,B
645528455,96,2,C,D
391159327,103,7,E,B
543289143,107,3,D,C
330481450,99,3,U,E
306607044,116,6,B,B
271817880,112,6,B,A
874982343,107,5,D,D
450604366,119,8,A,B
743273061,93,4,E,D
415107571,105,4,D,C
191210742,108,3,B,B
701181129,98,2,C,U
292394760,107,5,C,C
275891876,96,4,U,C
458101401,111,7,A,C
723077306,113,4,B,A
155525292,107,5,D,B
615302624,90,1,U,D
736335380,97,2,D,D
267756835,110,5,B,B
500159494,105,5,B,B
826902221,83,3,E,D
392217326,115,6,A,C
181194598,106,4,C,B
932777062,98,3,C,U
188458525,113,5,B,A
324730651,100,5,C,B
776310700,99,2,U,C
688846567,108,3,B,A
311703489,119,7,A,B
169378446,118,6,A,B
106953037,108,5,D,B
932109048,109,5,C,B
524963417,111,7,B,C
274871756,95,3,D,D
411991357,110,5,B,A
379377194,99,3,U,E
241071682,108,4,C,D
488719246,103,3,C,D
690331483,109,4,C,C
973189338,106,4,C,B
764978912,80,2,E,U
117123129,106,3,B,C
428481386,110,4,C,C
454163720,109,3,B,D
991035913,104,4,C,B
409957956,118,7,B,B
791731507,107,5,D,B
941555350,109,3,D,C
403448802,113,6,C,B
261134684,108,5,D,B
968894039,98,1,D,C
512292261,85,2,U,D
509438898,101,5,D,B
755799417,111,4,A,A
442298746,102,3,C,B
587323614,111,5,B,B
949857207,106,3,D,D
143741311,115,9,B,A
762557933,103,5,D,D
457144168,109,5,B,C
593059836,109,4,D,B
919128444,117,8,A,A*
640626901,91,3,D,D
477067808,101,5,B,B
975529465,112,7,B,B
644764682,117,6,B,B
237611394,107,3,D,D
180002993,103,4,C,B
412412926,111,5,A,C
746263233,112,5,B,C
478914733,102,4,D,C
986229444,108,3,D,B
278202383,114,4,C,C
175774681,120,7,A,C
443118048,111,5,B,A
200486014,105,3,C,B
933859005,105,5,D,B
341924190,109,4,D,D
716347144,104,3,B,C
728133179,107,3,B,D
424609778,97,4,D,C
861586717,115,8,A,A
650569352,96,4,E,C
773749494,102,3,C,C
591069544,106,4,B,B
860481452,120,7,A,A*
114649392,102,5,B,B
190736960,100,3,B,B
527192906,101,4,B,C
261640737,118,7,B,A
122025670,83,1,U,E
321419002,97,2,E,U
513897254,120,9,B,A
144659193,110,7,B,C
670273217,96,2,D,C
608797572,105,4,D,D
562309344,106,4,D,C
722249140,112,7,A,C
688250583,120,9,A,A
694063192,108,1,A,D
291635866,101,4,C,C
718518734,111,7,A,B
261679025,99,4,E,D
119281309,97,4,D,U
980124300,91,4,U,C
260830353,92,4,E,E
202319645,98,2,U,C
372825563,96,1,U,U
999467727,108,5,C,C
747979096,95,1,E,E
269290890,80,2,E,E
666390014,97,2,E,E
849552901,101,5,B,D
405805145,100,4,D,B
333284375,117,6,A,A*
881022792,100,5,D,C
218330682,112,5,A,B
531142661,105,3,D,C
749695599,105,3,B,D
434803293,98,4,U,E
738899721,105,3,B,D
543839169,99,2,U,D
170051378,106,3,B,C
933121685,103,5,B,C
999126139,97,2,C,U
113999842,113,4,A,A
896425360,108,3,B,B
545857659,101,4,C,B
430420881,106,4,C,C
947664571,104,5,D,D
798519122,98,4,D,D
637277720,106,3,C,D
762202327,100,5,D,D
862918291,97,1,D,U
665244736,92,3,D,E
382414560,102,4,B,D
167264688,110,4,A,C
210842989,99,2,D,E
313164502,120,8,A,C
791732193,112,4,A,C
184742586,115,9,B,A*
214373600,111,4,B,C
981078725,120,9,A,A*
460357219,99,3,U,D
885230622,85,2,D,D
970473451,101,3,C,B
553720827,109,3,C,D
664824934,106,5,C,B
876007309,107,3,A,D
968910096,116,7,B,A*
949810724,108,5,B,C
848553092,111,6,A,C
245228113,97,4,D,E
670630562,96,5,B,C
699155557,118,8,A,B
791953450,106,5,B,C
578210430,100,4,C,B
757730440,100,5,B,B
535667309,100,3,B,D
679281493,99,2,C,E
389716713,95,3,E,D
281875706,93,4,C,U
357005856,103,3,B,B
375437827,100,5,B,D
965485949,114,6,C,B
579745906,107,3,D,C
451780784,107,4,C,C
893644060,99,4,C,C
432076805,104,4,D,D
817077807,108,3,D,C
371843205,111,6,B,C
964736204,104,5,C,C
719637680,114,4,B,A
990658892,105,3,D,B
101491146,111,6,C,A
399376942,101,5,D,B
706865789,90,3,D,C
855635701,107,3,B,C
209349676,111,5,C,A
707411027,110,4,B,B
