Ref_ID,SATS,GCSE,GCE_AS,GCE_A_level
88091063,114,2,A,B
87899377,113,6,B,A
49318317,93,2,E,U
89569238,112,1,C,A
70779305,103,8,A,A*
17480679,105,7,U,B
95272195,105,3,C,D
48566764,102,5,C,C
92791303,116,6,A*,C
41484176,103,2,C,C
22206677,93,1,C,E
20060527,100,3,B,D
10596592,106,5,B,D
38137781,116,5,D,U
54467508,110,1,C,B
81048011,95,1,D,E
65958978,120,8,A,A
60519601,107,2,B,C
37590273,117,6,B,B
56006463,102,1,D,B
47686257,109,3,B,B
85369904,112,6,C,B
13787631,116,3,A,C
75860934,115,9,B,A
49569875,113,2,A,B
82960045,101,1,D,B
60622930,98,4,C,D
72110601,107,1,D,D
98530771,113,7,A,C
84873396,102,1,D,D
78899814,115,3,B,B
48346322,119,3,A*,B
82568149,95,4,D,U
56361453,96,1,C,C
38203070,103,1,B,C
40480854,107,2,C,B
32867917,99,4,D,E
71997179,118,6,B,B
36751022,108,3,D,B
80029891,104,3,B,C
75568228,90,3,E,D
87678761,91,2,C,U
64986349,107,8,U,U
45833646,83,1,D,E
99853100,114,7,U,A*
25953082,102,5,C,B
90372464,120,3,A,B
86933043,120,4,B,A
97337145,102,6,B,A*
31312981,103,1,D,C
38717380,114,1,A,C
25554400,120,5,B,A
24101163,88,8,C,U
33167580,86,2,U,E
22021984,98,3,C,E
91220975,110,1,C,A
36974440,109,4,D,B
47335356,115,9,A,B
52262930,92,4,U,C
32518256,81,1,U,U
61320012,113,6,C,B
81741009,96,2,C,E
68054247,84,1,U,D
21531396,105,1,D,B
37906858,112,4,A,B
67329464,103,5,C,B
56169556,99,3,U,E
27401789,102,3,B,B
48992112,100,5,D,B
61446619,91,3,U,E
82792224,97,4,A,A*
42393523,109,5,D,D
56612787,107,3,C,D
68551491,106,3,C,C
24248884,94,2,U,C
64190552,102,4,B,C
69045610,82,3,E,E
81758260,106,5,B,C
73601741,118,9,B,A
22741149,89,1,E,E
43505566,98,4,U,U
84619176,107,5,B,C
64951003,117,3,B,E
98529983,100,1,C,B
46732735,97,3,C,D
18209708,84,2,U,D
48382830,105,1,B,D
35892024,120,3,B,A
68660046,107,5,C,C
98885428,104,4,C,D
54682280,107,4,C,D
88513336,104,5,C,B
40839279,96,3,C,E
65984106,112,7,D,D
19222625,106,1,B,D
53986703,104,4,C,C
32172765,94,3,E,E
64704519,117,5,A*,A
58544296,111,3,B,A
71749332,98,3,D,U
31901576,114,5,A,B
13489474,99,2,E,U
41029286,96,3,E,E
45676061,96,4,U,C
57339822,86,2,E,U
93375651,109,4,B,U
74018322,86,1,E,E
23172174,92,2,D,D
23388150,83,8,U,B
96012554,103,5,D,B
38651987,102,3,C,D
24961257,101,3,D,B
66357554,94,2,D,E
86615962,92,1,C,C
30216460,109,5,D,B
54513177,98,1,E,U
61626194,107,3,B,B
48304377,95,2,U,U
16249395,106,3,C,D
22433759,117,1,A*,B
44141492,110,1,B,A
57211158,100,2,D,C
32020729,107,4,D,C
21249721,102,4,B,D
49134642,104,5,D,B
65975906,101,4,A,U
68517233,102,5,B,D
60288007,106,2,D,D
54338834,94,1,E,U
46133917,94,3,D,E
27624910,90,4,U,D
36739903,88,3,U,U
19464630,92,1,E,E
62208142,106,4,D,D
45331567,95,4,E,E
70795217,109,5,B,B
24486278,104,2,C,C
60708743,84,3,E,D
36888137,111,7,A,C
49139877,112,6,A,C
14933260,94,3,E,C
26876868,108,3,C,C
79030986,95,3,C,U
37632574,105,3,C,B
39689054,91,4,E,C
33686279,86,3,U,U
48912258,100,2,C,D
65935234,103,4,D,B
37019143,100,5,D,B
38015915,92,4,U,C
56617971,100,2,D,B
70902520,107,1,C,D
42706767,104,3,B,C
89748927,106,5,D,D
66177953,97,1,U,C
70631747,116,3,A,B
41880346,92,4,D,C
62913050,109,3,D,C
58214166,116,5,A*,B
93813607,109,4,C,B
30686063,102,5,C,B
12002050,99,4,E,E
20140841,114,5,C,B
94811361,90,1,D,C
59162134,94,2,D,E
52302447,100,2,B,C
89053005,116,7,A,A
41379541,108,1,B,D
44264281,94,4,U,C
18681413,101,3,C,D
12820394,98,1,U,E
91634699,97,2,E,E
36491897,114,6,A,B
51252435,90,3,D,E
51982462,120,1,A*,B
61864940,112,4,B,A
62701212,115,6,A,C
86093800,99,1,U,D
68815463,103,4,B,C
33248711,90,2,E,C
55512187,99,3,C,E
26104664,109,4,B,B
59801456,117,5,A*,C
28727085,93,2,D,U
15840800,100,2,B,D
35891374,102,4,B,B
24868267,90,2,D,D
65670151,110,3,A,B
32703776,97,2,E,C
74943872,102,2,C,C
24171704,99,1,U,D
83424287,96,3,E,U
11734904,104,1,D,C
69735166,102,7,E,B
81882874,100,1,C,B
10175524,97,2,D,C
91341504,107,2,B,C
46852497,120,9,A*,A
65931000,105,3,B,D
81629400,114,4,B,B
19247981,90,4,D,C
76058872,106,4,U,A*
87450569,93,2,D,C
63931637,89,3,E,U
37573992,97,1,C,A
32627257,116,2,A*,B
43838668,114,5,C,A
52958535,106,2,D,B
32792757,89,1,U,U
31598899,102,1,A,C
11968416,107,5,B,D
84702223,106,2,B,E
11735285,86,1,U,D
71240013,95,2,D,U
26619584,103,1,D,D
11883729,109,7,B,A*
98833970,82,2,E,E
31159192,102,3,D,D
74585511,105,1,B,B
42134386,112,2,C,B
62238203,111,6,D,U
48646813,110,3,C,A
46323332,96,1,D,U
46530528,85,3,E,E
33405108,100,3,C,D
86913150,114,6,B,B
93349933,118,6,B,B
81173054,111,2,A,C
84259598,108,4,D,C
67199249,108,3,C,B
18693029,98,2,C,C
56091284,103,5,B,B
39605179,120,8,B,A
69404010,95,1,D,E
43424540,120,6,A,C
75246081,101,3,D,U
11808799,117,4,B,B
66048742,90,3,D,C
79146681,110,6,B,C
75887219,97,3,E,D
40017567,90,3,U,D
81228127,106,4,B,D
68346065,114,5,B,A
62405096,96,3,D,D
13820682,89,1,E,U
33124734,103,5,B,B
50397980,103,5,B,D
86898310,109,3,A,A*
60707569,113,3,A,C
42698118,103,1,B,B
31221807,120,4,B,B
75697930,106,3,B,D
87201344,101,1,D,B
96863728,88,1,E,D
80462566,101,2,D,C
83864809,101,2,D,B
44647504,114,2,B,C
50948330,109,3,B,D
86860079,92,4,U,U
11361223,106,2,C,D
91744312,111,3,A,B
81850294,119,9,B,C
34859631,113,2,C,E
15064981,112,6,A,A
85316485,105,3,D,C
72627963,108,4,C,C
96651249,116,2,A*,C
90968908,91,4,U,D
19822999,101,5,C,C
37886270,96,4,E,E
23461357,108,5,C,D
42007746,116,7,B,B
64091036,98,2,D,U
56331145,80,3,U,E
88227465,100,4,C,D
87886390,113,5,C,C
46113914,109,2,D,D
94860712,108,4,B,B
48012321,101,2,D,B
36294200,91,4,E,C
53199374,109,4,D,B
26607144,96,3,D,U
49003335,120,1,B,C
14827101,110,1,C,B
72698073,98,1,E,D
13754939,98,5,C,D
12588138,103,2,C,C
80121862,102,5,B,C
51670368,115,5,A*,C
48048652,106,6,E,D
74511274,97,6,B,B
49839178,120,1,A*,B
18741456,104,4,B,C
91251293,112,6,B,A
47013421,98,1,E,D
50462813,108,5,B,C
43620757,107,3,C,B
23881057,85,3,E,E
87971090,120,6,D,A
72643995,117,4,A*,A
65167665,100,3,C,B
69051708,93,1,U,D
73926629,107,5,E,B
23692978,105,5,B,C
92621655,108,4,B,D
65104122,106,3,B,C
47702012,109,3,C,D
49325970,118,3,B,B
35356105,110,1,C,B
70886149,94,2,C,C
87193480,118,7,A,C
28303822,120,8,B,B
98199911,120,3,U,D
68676072,93,3,U,D
41765098,106,2,B,B
80501651,83,1,E,D
22863697,110,4,C,C
87465596,99,2,C,E
53471153,120,9,B,A
30594956,96,4,D,E
53480403,87,1,E,U
33093120,99,2,E,D
14495695,84,3,U,D
19063081,112,1,B,C
76036345,83,3,E,U
11086146,104,3,B,C
95337233,83,3,U,U
24799178,101,3,D,B
94259333,120,7,B,B
42740552,108,3,D,D
39019513,95,3,U,D
16317139,104,4,C,C
89901458,104,1,D,B
98818171,109,1,B,D
97823687,90,1,C,E
67812960,110,2,B,C
16291273,80,1,D,U
77520090,98,2,E,U
65011645,99,2,D,C
81287922,110,2,U,A
51146863,104,2,D,C
31170786,90,4,C,C
67505809,94,1,C,C
72741030,106,3,D,C
72836015,103,6,B,U
43573554,98,2,D,C
81941389,99,4,D,U
17993672,111,7,E,D
38360306,99,1,U,D
40305359,103,5,B,C
49289048,120,5,E,B
34538130,90,3,D,D
34640396,85,3,D,E
47879002,112,5,C,A
12405597,97,2,C,U
89622227,101,2,D,B
83586130,96,4,D,U
69896150,101,1,B,D
93343091,120,3,A*,B
94296291,112,7,B,C
27531485,113,4,B,A
38373502,90,4,E,U
74029115,92,3,U,D
48475987,80,1,D,U
26266870,96,2,E,E
16765918,114,4,C,B
21784489,109,5,D,C
75817797,102,1,D,C
69266087,104,4,D,D
60195294,97,2,D,D
74379503,106,4,D,D
60923044,112,2,C,A
31832123,88,1,D,D
81492881,107,2,C,B
92764286,113,7,A,B
93909041,100,4,C,C
61106491,111,7,C,C
24047964,120,1,A*,B
18179999,103,4,C,C
97564433,108,4,D,C
87399014,97,4,E,U
58214577,106,5,D,C
55543315,109,5,D,D
75802553,106,3,C,C
64289771,94,3,C,U
23747274,106,5,B,B
76031924,119,9,B,C
79962184,108,2,B,D
33494752,114,6,C,C
12544574,102,5,D,C
76618842,111,7,A,A
21131519,107,1,E,D
26557286,94,1,C,D
14398247,107,2,B,D
48950371,94,3,D,D
30463589,98,4,E,C
84709452,106,1,D,C
39804520,107,2,C,B
82086413,92,7,B,B
86154722,115,2,A*,A
62824955,110,1,C,C
28229080,97,3,D,C
39758329,89,3,D,D
39980687,103,2,D,D
97273948,100,3,A,D
84537973,105,5,C,B
10848845,100,5,E,U
90093940,84,2,E,D
79986113,100,3,D,B
81912723,101,2,D,B
44180464,110,6,A,B
95164151,97,2,C,C
85130105,120,7,A,B
75822504,85,2,E,U
66558728,117,6,A*,A
73896643,102,4,C,C
25260571,113,6,B,C
68000531,105,3,D,C
68189603,115,5,A,B
46244996,100,2,D,C
88844223,93,4,E,E
74838137,118,6,A*,C
86220305,103,2,C,B
72567737,106,3,B,B
38576564,116,9,A,A
48093184,94,1,C,C
60101840,110,2,B,C
90014802,98,4,D,D
26094772,103,4,D,B
50267008,105,3,C,B
15299941,89,3,E,U
89914727,96,4,C,U
72694427,118,6,A,A
40726509,113,3,C,B
95575292,103,5,D,C
77023820,106,2,C,C
23203520,101,3,D,D
28529802,118,2,A,B
33135497,102,4,D,D
47787831,106,4,B,B
96802947,115,5,B,C
26907162,96,2,D,U
39845168,120,5,E,C
75206391,89,3,E,D
45490575,120,2,B,A
28398392,100,1,D,D
41282415,102,3,B,B
52170968,85,3,D,D
71874523,99,2,C,E
80833967,94,1,E,C
79904945,98,1,U,D
80892883,103,3,A,A
42317282,114,3,B,B
48806764,106,2,B,C
23546663,107,1,D,C
36013865,93,1,C,E
54403542,95,4,D,C
67373282,120,4,B,C
35870839,97,2,U,D
42939254,120,8,A*,A
76979279,102,5,C,C
92118330,104,2,D,C
72361690,115,7,A*,C
30796582,117,1,A*,A
63763246,103,3,C,D
68719715,100,3,D,B
22463374,103,3,B,C
15013034,107,4,D,B
58341170,113,1,B,B
83820408,104,4,C,C
14534678,110,5,E,B
83343556,120,6,U,A*
17072771,108,4,C,C
74750203,107,1,D,C
74326228,89,3,D,U
56397615,80,1,D,D
36834303,108,5,C,B
11216491,103,2,D,D
13526190,99,4,U,U
81813599,106,1,D,C
75489822,103,3,C,C
72536010,115,5,A,A
84614474,105,4,C,C
17257833,97,2,C,E
94694170,114,5,B,C
72939390,102,4,C,C
65447326,109,1,D,D
50273856,99,4,E,C
10220610,98,3,D,C
74765407,105,3,D,U
46951497,104,4,C,B
13446395,109,3,C,B
54138807,101,3,B,D
42126125,86,2,D,E
92187103,100,2,B,C
33324004,112,4,D,A
36441204,101,1,B,B
30483138,102,3,C,D
35386669,114,3,A,A
75368806,97,3,E,C
51086661,89,2,E,U
89811611,102,8,B,C
48076698,99,3,C,U
17907516,94,1,U,E
27425757,102,1,C,D
43993591,109,1,B,C
89780894,104,2,C,C
64853207,107,2,B,B
98527337,120,9,B,C
92722112,101,2,D,B
21130075,107,4,D,D
71556204,99,4,U,C
43605753,96,1,D,U
85227452,98,2,D,C
58975411,99,3,E,C
69305322,108,1,D,D
71815634,120,7,B,B
22677287,97,1,C,U
40808142,100,2,D,C
81275041,103,1,C,B
83862527,108,4,B,B
25458502,107,2,B,C
14033137,117,5,A*,C
10692415,80,1,U,D
89571614,80,2,U,D
49030653,99,8,C,A
20175790,115,1,B,C
64760078,88,3,U,D
88570878,80,1,E,E
48041188,110,1,B,U
66541671,106,5,B,B
90017137,93,2,C,D
54354819,94,2,D,U
85190289,94,4,E,D
64862667,105,1,C,C
84100708,98,1,U,C
70484955,109,5,C,C
66327707,80,3,U,E
87101298,95,3,E,C
30021790,93,5,U,U
80298704,101,1,D,C
21265043,99,2,D,U
90867394,112,4,C,B
19056774,85,1,U,D
92726714,104,5,B,D
11715589,110,4,B,C
27025657,120,8,A*,A
64424885,99,4,D,U
40775967,107,5,B,B
80792076,86,2,D,E
61670775,80,2,D,E
87581321,112,6,A,C
53999398,104,5,B,D
68579832,116,8,D,B
22641549,90,2,D,E
93805028,109,1,D,C
76388981,120,3,B,A
32692207,108,1,C,D
75723692,107,3,C,B
12375643,104,4,B,D
48586981,88,1,U,U
57885935,118,3,A*,A
95539594,98,2,E,B
66694435,109,2,E,A
17584340,88,1,D,U
28466107,92,2,C,U
87299731,118,4,B,C
85584809,101,5,B,B
22296864,119,3,A,C
69585014,103,5,B,A
67742675,86,4,U,C
67335922,113,8,C,E
75193666,98,1,D,U
20621940,111,7,C,B
81774792,104,4,C,C
15367244,89,1,D,U
18072496,106,3,D,B
77084399,120,5,A,C
69076403,109,4,B,B
25348459,103,5,C,D
97088799,115,7,A*,B
95057927,106,1,A,A*
40968040,106,3,C,B
32223219,93,2,C,E
28455798,106,4,D,D
84774218,114,7,B,B
73308332,96,3,U,E
51547715,118,4,A,B
23165808,103,4,D,D
96932989,95,4,D,D
22596581,114,4,A,A
39055696,101,1,D,D
57284924,112,1,B,A
39517093,101,3,D,B
54395156,103,5,D,C
30963382,109,1,C,A*
55012734,107,1,D,B
13691597,84,2,E,U
91676207,93,3,D,U
59235365,113,2,A,A
21004378,103,2,C,B
29450365,99,3,C,E
52778209,90,2,D,U
34585341,93,2,D,U
20433959,84,2,U,U
56648257,103,5,D,B
51521326,98,4,E,D
12248145,94,2,E,U
14165561,103,6,B,E
57019582,108,2,B,C
23978057,120,1,A,A
63931470,89,1,E,E
56422417,116,2,B,A
62927864,114,7,A,C
36748377,96,1,U,D
51064277,106,7,A,C
31768899,99,1,E,D
42403056,106,3,B,B
12446786,119,8,B,A
91447651,110,5,C,C
78590262,109,4,B,C
93701394,100,4,C,D
12061818,89,2,D,E
45261887,102,5,B,C
37398076,116,8,A,E
66404774,89,2,U,E
43150414,93,1,E,C
82593695,105,1,D,C
28049208,94,4,D,U
46495606,96,4,U,E
37327704,100,1,B,D
88561326,90,1,U,C
99354183,94,1,U,U
99741962,111,2,C,B
18374220,91,1,E,E
93098209,88,1,D,U
94681837,98,2,E,C
28845579,111,1,B,C
35117772,102,4,B,D
18296967,99,2,U,D
13876819,104,8,D,A*
54273519,87,1,E,U
69201919,109,3,C,B
73384833,108,3,D,B
21491095,100,3,B,D
53075294,114,6,C,C
29905123,93,1,D,E
80311218,115,9,B,C
94569954,106,8,U,B
72176148,101,4,C,D
42482751,104,5,D,D
48641577,103,3,D,D
18793459,116,2,A,B
77478962,93,1,E,U
61675412,96,4,D,U
52476111,114,1,C,C
52413384,98,2,D,D
22738544,113,3,B,A
71980744,120,6,A*,A
27247834,100,3,D,C
92014737,111,3,B,B
90320765,92,2,U,C
87600186,112,3,B,B
72668111,106,2,D,C
31019411,109,6,B,C
80441771,98,1,E,D
47098676,87,3,E,U
53826053,109,8,B,A
50435655,83,1,U,D
14143433,101,1,C,C
59732089,113,5,C,C
95399250,106,5,C,C
39998002,120,8,A*,A
87078069,114,5,C,C
39364572,97,2,U,D
17569240,104,1,E,D
43475744,104,5,D,D
17848956,88,3,D,E
56634891,95,4,D,C
75026620,98,3,D,U
39990430,84,3,U,U
69700688,104,4,D,C
63300407,102,3,D,C
70655405,87,3,U,E
30871136,108,3,B,D
61934206,111,5,B,B
64968897,106,5,B,B
86422780,101,2,C,D
93989984,110,7,A,A
28839205,111,2,C,A
95566064,107,1,D,C
50587163,96,1,U,E
79888570,107,4,B,C
19639007,116,4,A,B
14690983,98,2,U,C
92983466,120,3,B,A
55383856,99,1,U,C
98049483,104,4,B,D
54167760,97,1,C,U
42616754,106,4,D,C
47453671,87,2,D,U
50384988,99,1,C,C
20040142,93,8,C,C
49626798,105,2,C,D
31070752,114,1,A,B
78960440,110,7,B,B
87147319,80,1,U,E
19144006,120,7,A,C
83886289,107,1,B,C
66300905,96,3,C,E
23828542,106,3,B,D
17278623,106,8,B,D
38724363,97,1,C,U
58842413,106,1,B,D
84494837,98,4,E,C
72329336,100,4,B,B
50590512,97,3,D,D
50478431,90,4,E,D
17901860,105,2,B,B
97440874,110,3,C,B
46866481,109,4,B,D
71228633,112,5,C,C
29962906,107,1,C,B
59179535,99,4,D,E
45352865,112,3,B,A
33049584,90,2,D,A
57533306,95,1,B,E
91885161,94,3,E,D
39975217,115,2,A,A
83273445,113,1,C,E
52164440,109,5,B,D
87323030,115,3,D,D
66713954,95,6,E,D
27735883,107,1,D,D
43341780,103,5,D,D
14635181,112,7,C,U
70075231,103,1,A,A*
20818353,100,4,C,D
57827692,109,2,D,B
11136821,113,5,B,C
50426175,97,4,U,D
84837360,103,5,C,C
21639888,93,2,C,U
26905875,80,3,D,D
63768061,106,4,D,C
15686529,110,5,C,B
60149380,107,4,D,D
17754344,85,1,U,D
60526060,100,8,D,D
28360069,82,1,U,U
87245790,118,7,A,B
99636415,93,3,D,E
80436428,117,3,E,E
31363361,113,2,B,A
26486968,95,4,E,E
14058254,93,2,C,E
48409098,108,2,B,C
63773371,96,4,C,C
95181410,105,4,C,B
62142793,99,2,C,E
12349043,86,3,D,U
32567540,82,1,D,U
12564691,106,5,C,C
97404828,98,3,D,U
28032693,98,4,E,B
97907561,111,7,B,D
51015802,116,9,A*,C
95077102,101,4,D,D
47199082,101,3,C,D
53230388,109,6,E,B
80652973,90,3,D,E
62521904,106,3,B,C
72856843,110,5,A,B
41442748,111,7,C,B
27287754,85,3,E,U
12982343,96,4,D,D
44592106,95,4,C,E
10258664,105,3,C,B
71244381,109,1,B,B
47567746,119,1,C,D
71496093,99,2,U,U
35652778,99,3,C,E
63878945,115,8,B,B
47708185,107,2,B,B
46124922,117,1,B,B
64676257,107,3,B,B
46625458,92,4,U,C
67409344,91,2,D,D
11854033,88,2,E,E
55286726,111,7,B,B
80157472,116,3,A,A
19635887,120,3,B,C
55808056,112,5,U,E
18212139,116,2,A*,B
97327966,98,4,C,U
84166442,92,4,E,E
73364540,113,1,C,B
70118513,108,5,B,D
21264584,105,1,B,D
57862129,108,5,B,B
21729071,107,2,D,B
20335840,117,7,A,U
49327720,117,5,A,A
10108871,109,5,B,C
92942698,112,2,A,B
80531309,109,1,C,B
50343160,99,4,U,E
97274938,112,7,A,B
78554285,90,2,D,C
75839041,115,3,A*,B
16846194,92,1,D,E
51745873,107,2,D,D
31135956,96,4,C,C
46109742,110,3,C,A
32894348,104,1,C,C
43939189,88,3,E,E
71085455,108,4,C,D
58403348,98,4,D,D
75231246,113,4,B,B
41372853,104,5,B,B
15447185,108,5,B,C
67482117,94,2,D,C
40730871,98,3,U,U
56819287,99,4,D,U
37942177,113,5,A,A
46457843,120,3,A,C
45733812,96,1,E,D
77141983,115,6,A,A
87432249,82,7,A,D
48228808,92,2,D,E
70893565,94,4,D,C
27056302,90,3,D,E
21283958,88,1,E,U
70309715,108,1,C,D
14509414,102,1,D,C
80217799,108,4,C,B
83330142,111,6,B,A
10988577,107,7,E,D
39179997,111,6,A,C
56733087,103,5,D,U
82928039,92,1,D,E
50695673,115,8,B,A
18977733,98,2,D,C
35459884,95,1,U,E
12894152,102,1,D,C
59783491,95,2,C,E
65340844,100,2,B,D
94991602,107,5,B,B
84058255,107,4,C,B
73448577,95,1,U,U
20576382,99,2,E,E
65991979,115,7,B,C
93593887,109,1,C,D
27643437,120,3,B,C
44660123,116,4,A*,C
28937034,115,1,B,C
53560349,90,3,E,E
24140890,112,7,E,A
50393374,103,5,C,C
15761841,98,4,E,C
68908136,106,3,C,C
97541025,113,5,A,C
90954883,109,5,D,B
91897652,95,3,E,U
78247464,111,7,B,B
37032046,98,4,C,U
37990748,106,1,B,B
81787676,101,3,C,D
14999406,102,4,D,D
36913381,112,2,A,C
43259949,94,4,C,U
52453361,120,3,B,D
85664209,86,1,A,A
93635306,98,6,C,C
74350621,108,7,B,E
86097010,110,1,B,C
46965183,103,1,C,C
12472034,103,5,B,B
84236393,108,2,D,D
17637343,102,2,A,D
86831633,118,7,B,B
92062771,112,3,A,B
68893672,113,6,E,B
94455810,94,2,E,U
80186267,103,3,C,C
67287224,101,4,B,C
18190582,94,4,U,U
67830813,108,1,D,B
63506508,99,4,C,C
48256314,111,2,B,A
81317677,93,1,E,A*
31717984,120,7,A*,B
52778190,95,3,E,C
25646695,106,3,D,C
55542914,112,4,A,B
40845934,98,1,D,C
15028771,113,5,B,C
92164496,92,1,U,E
45765815,119,2,A*,C
80638459,104,5,U,A
30524782,98,4,E,U
60422488,101,6,A,U
43922815,112,3,B,B
55983290,98,1,C,E
58724664,97,3,C,C
89189361,102,2,D,C
69602176,92,2,D,U
17697021,120,7,A,C
26211681,98,5,U,A*
19921536,112,2,A,C
73121729,106,4,D,D
27264050,94,3,E,U
22502504,104,3,B,D
18623368,112,6,C,C
77520730,102,4,B,D
12621521,116,1,D,D
20043438,114,7,C,A
65727996,113,1,A,A
94112908,99,3,U,U
26371334,93,1,E,C
26190399,98,3,E,E
24223195,106,2,D,C
63061172,109,5,B,D
82670982,82,1,E,E
29459390,104,3,D,C
72354426,106,1,C,D
25950403,101,4,D,D
74813271,117,3,A,C
88436018,108,5,B,D
84243390,117,3,A,B
84018291,102,3,C,C
63503021,113,3,B,A
30888557,120,4,A,A
83263480,117,7,A*,C
73542784,93,3,C,U
23778606,101,5,C,D
13587698,101,3,B,C
27926365,109,1,C,D
32904417,111,6,A,A
41177274,96,2,C,D
47176194,105,3,C,C
51474357,84,2,U,D
31398767,118,4,B,A
31013201,99,3,D,E
74768125,105,4,C,C
74200418,101,3,C,D
32068849,115,8,B,B
64370747,80,2,U,D
48693627,104,1,C,B
61289325,103,1,D,C
42443587,99,6,E,C
57645337,120,6,B,B
83864768,95,8,U,C
83943973,112,3,C,B
59433900,108,3,B,B
87234434,117,8,A,A
16880911,97,3,C,E
14991109,97,2,C,U
45944205,115,5,B,B
86863728,108,4,D,B
93779814,89,3,U,E
59382494,99,4,D,C
13501645,108,2,B,C
11700244,112,3,C,C
18091439,97,8,A,B
48400721,80,1,U,D
31504829,109,1,B,C
95340898,92,4,D,U
52590634,84,2,E,E
44763675,80,2,D,D
18047961,112,1,A,A
21120434,105,1,B,B
89026741,102,1,B,B
39350922,118,8,A*,C
71155491,110,5,B,A
61855977,120,4,B,B
33639152,90,4,U,D
68549347,104,2,D,D
51081785,88,1,D,E
58404764,102,4,C,D
12877079,102,4,D,B
43875977,110,3,A,C
51314351,104,5,B,B
83977054,110,2,A,A
82830660,111,5,A,A
37643723,120,9,A*,B
17823772,101,5,C,C
94745496,95,1,D,U
95442106,106,4,D,B
94544654,96,1,D,C
75237261,119,4,A*,C
11365689,101,3,D,C
51878999,98,2,C,C
27382259,99,2,U,E
68038066,111,4,C,A
30329218,102,5,B,C
31905440,98,3,E,C
40545596,120,7,A,C
27707633,95,4,D,E
68878411,104,2,D,B
91072016,111,1,B,C
68761561,88,5,C,C
29823104,109,3,B,D
49350024,93,3,E,D
71816259,112,1,A,B
15046513,94,3,E,U
11832422,111,7,A,C
66172001,115,8,B,C
54997749,113,4,C,C
45458986,107,3,D,B
79195744,102,3,B,D
99957860,98,3,C,D
30034859,119,1,B,A
21407955,97,8,D,D
44788947,94,2,E,E
30938130,111,1,D,A
12625048,96,3,U,E
67555827,94,4,U,C
38866144,90,2,C,U
45017523,99,1,E,U
13229907,103,3,D,B
91976232,106,5,D,D
53033875,114,3,C,A
19767521,109,1,B,B
42159851,102,3,B,D
10267708,102,3,D,D
99948726,109,5,B,B
37120501,117,7,A,C
83798583,105,2,B,B
43170658,99,1,U,D
17434259,94,2,U,U
48641667,90,2,U,C
86921504,111,6,C,B
77036217,110,3,B,A
56882511,110,7,B,C
92150337,103,2,B,C
66179252,118,7,B,C
70392986,99,4,D,U
92026477,114,2,A,A
34465933,104,3,C,C
16025047,98,4,D,D
51548536,110,6,B,A
28098387,108,6,C,E
65817703,108,4,D,B
14827189,105,2,D,C
68263209,104,4,B,B
62650465,120,5,A*,B
82152393,116,9,A,C
17140862,111,2,C,A
64770380,105,3,C,C
63435859,114,2,A,A
46799862,109,1,D,B
22500247,104,4,D,C
89406267,101,1,D,B
37129680,103,5,D,D
96069540,80,3,E,E
94241138,106,2,D,D
42185033,99,1,D,U
91937262,120,1,A*,A
89751601,104,2,C,C
48593306,92,1,D,D
40419018,104,5,B,B
27152307,94,1,U,D
68845620,109,2,D,D
73977515,107,6,D,B
69086759,114,7,A,A
40204971,96,3,C,E
84697902,104,1,D,C
32615024,90,4,E,U
29292001,111,5,B,A
71078191,109,4,D,D
62771407,109,4,D,C
73974759,104,2,C,B
36387934,108,4,B,C
33672844,120,2,A,C
78123473,101,4,D,C
37942758,105,3,D,D
97968858,93,3,U,D
83028596,95,4,D,U
91429416,105,3,D,D
22069083,115,4,A*,B
38402455,101,5,C,C
52122589,102,4,C,D
75607621,100,6,E,C
48506184,99,3,U,C
65477271,107,3,B,B
98401743,89,2,E,U
29483498,117,6,B,C
93587605,97,1,E,U
46346446,111,7,C,A
59247097,91,3,A,A*
98455888,111,4,C,B
60879902,111,1,U,A*
82126432,108,7,U,C
58770081,94,2,D,U
31881753,106,4,D,B
42923780,92,4,E,D
90490099,101,4,D,C
54115423,114,3,U,B
93973357,112,4,B,C
43113506,104,4,B,C
61349375,94,3,E,U
78500523,110,1,D,A
15294277,104,5,C,C
24312019,81,3,U,D
69079804,112,1,A,B
53935247,104,1,B,D
65913746,116,4,A*,B
26757499,93,4,U,C
47803759,80,2,D,U
23747249,107,1,B,C
26395217,107,1,U,C
71777500,87,6,U,E
70671531,94,3,D,U
39107907,120,9,A*,C
77095587,101,5,B,U
66418920,111,4,C,A
15040062,97,3,E,U
76241047,83,3,U,U
91325397,102,2,C,D
36920160,101,3,B,B
44317342,100,2,C,D
53726906,103,4,B,B
59917823,107,2,D,D
24540844,102,2,C,D
83697583,91,1,C,U
10443489,109,3,C,C
21026154,85,3,U,E
43732351,83,1,D,D
43156898,111,5,A,A
85949292,109,5,D,D
45832149,103,4,B,C
50777801,90,4,E,E
12056438,97,2,E,U
20204175,101,4,C,B
12909016,88,1,U,U
68460222,97,1,E,E
55840255,111,3,C,A
16163383,118,5,B,A
57776162,100,5,B,C
88421715,112,3,A,C
14018333,85,1,U,U
46526897,111,7,A,B
82344126,96,8,E,C
73595671,107,8,D,E
66044845,102,2,C,B
57141284,117,8,A,A
80353680,95,1,U,C
95450376,110,2,A,C
40020988,101,2,C,D
15321056,102,1,C,B
68504405,102,5,C,C
54615278,96,2,E,D
30345641,104,3,B,C
48749079,103,2,D,D
77635151,106,1,C,D
47702616,105,5,C,C
56889607,112,7,B,A
29744262,113,1,B,B
